# Energies_eV	Co-foil-5mu_final_NoF006
8140.82	1.66571
8141.82	1.6657
8142.82	1.66548
8143.82	1.66595
8144.82	1.666
8145.82	1.66615
8146.82	1.66634
8147.82	1.66621
8148.82	1.66585
8149.82	1.66668
8150.82	1.66664
8151.82	1.66473
8152.82	1.66304
8153.82	1.66353
8154.82	1.66442
8155.82	1.66286
8156.82	1.65962
8157.82	1.65936
8158.82	1.65831
8159.82	1.65711
8160.82	1.65546
8161.82	1.65438
8162.82	1.65291
8163.82	1.65128
8164.82	1.64894
8165.82	1.6481
8166.82	1.64793
8167.82	1.64586
8168.82	1.64419
8169.82	1.64202
8170.82	1.64073
8171.82	1.63978
8172.82	1.63877
8173.82	1.63802
8174.82	1.63875
8175.82	1.63671
8176.82	1.63289
8177.82	1.63159
8178.82	1.63096
8179.82	1.62962
8180.82	1.62917
8181.82	1.62888
8182.82	1.62739
8183.82	1.62623
8184.82	1.6249
8185.82	1.6247
8186.82	1.62484
8187.82	1.6239
8188.82	1.62243
8189.82	1.62057
8190.82	1.61985
8191.82	1.61883
8192.82	1.61725
8193.82	1.61522
8194.82	1.61379
8195.82	1.61301
8196.82	1.61292
8197.82	1.61359
8198.82	1.61205
8199.82	1.61045
