# Sample I1 = col 3  I2= col 4, mu = ln(I1/I2), Reference I3 = col 7  I4 = col 8, mu = ln(I3/I4)
#Project Name:	Gaur20105038_0	
#Folder Name:	S1_0	
#File Name:	S1_000.txt	
#Data and Time:	Saturday, 18 June, 2011  11:55:43	
#Ring energy (GeV) =	2.4	
#Ring current (mA) =	129.9	
#Slits UP (mm) =	1.903	
#Slits DOWN (mm) =	-0.101	
#Slits RIGHT (mm) =	4.497	
#Slits LEFT (mm) =	3.496	
#Table Vertical (mm) =	0.000	
#Table Horizontal (mm) =	-1.196	
#Linear Table x (mm) =	0	
#Linear Table y (mm) =	0	
#Linear Table z (mm) =	0	
#Sample position (mm) =	15	
#Picoam I0 gain = 10^^	7	
#Picoam I1 gain = 10^^	7	
#Picoam I2 gain = 10^^	7	
#Monochromator Crystal:	Si 111	
#Monochromator Energy (eV)=	9100.63	
#	 	
8976.650858	8976.635439	409343.000000	374620.000000	0.088641	110758.000000	1.218565	2.000000
8976.882163	8976.913004	409439.000000	373751.000000	0.091198	109756.000000	1.225330	2.000000
8977.074926	8977.051794	409764.000000	373151.000000	0.093598	108844.000000	1.232067	2.000000
8977.267697	8977.259986	409479.000000	371857.000000	0.096376	107578.000000	1.240293	2.000000
8977.460477	8977.468188	409805.000000	370989.000000	0.099509	106293.000000	1.249973	2.000000
8977.653265	8977.676400	409198.000000	369105.000000	0.103118	104455.000000	1.262325	2.000000
8977.884622	8977.884622	408709.000000	366822.000000	0.108127	101917.000000	1.280718	2.000000
8978.077429	8978.092854	409053.000000	365336.000000	0.113027	99609.000000	1.299565	2.000000
8978.270245	8978.231681	409042.000000	363243.000000	0.118746	96767.000000	1.322766	2.000000
8978.463069	8978.439930	409029.000000	360765.000000	0.125559	93506.000000	1.350201	2.000000
8978.655901	8978.648188	409026.000000	357858.000000	0.133642	89852.000000	1.381972	2.000000
8978.848742	8978.787032	408861.000000	354244.000000	0.143389	85818.000000	1.417757	2.000000
8979.080163	8978.995307	409465.000000	349846.000000	0.157358	80994.000000	1.463118	2.000000
8979.273023	8979.203592	409541.000000	344870.000000	0.171869	76704.000000	1.503214	2.000000
8979.465891	8979.411887	408046.000000	337329.000000	0.190321	71957.000000	1.544990	2.000000
8979.658767	8979.620191	408399.000000	330561.000000	0.211453	67869.000000	1.583212	2.000000
8979.851653	8979.759067	409002.000000	322849.000000	0.236535	63980.000000	1.618614	2.000000
8980.083126	8980.036830	408536.000000	310791.000000	0.273459	59226.000000	1.657760	2.000000
8980.276030	8980.245165	408840.000000	300220.000000	0.308808	55636.000000	1.685685	2.000000
8980.468942	8980.384060	408353.000000	288185.000000	0.348529	52137.000000	1.709728	2.000000
8980.661863	8980.592411	408156.000000	276339.000000	0.390021	49041.000000	1.728972	2.000000
8980.854793	8980.800771	407078.000000	264099.000000	0.432681	46157.000000	1.744275	2.000000
8981.086319	8981.009142	408084.000000	253123.000000	0.477597	43714.000000	1.756207	2.000000
8981.279267	8981.217523	407277.000000	244250.000000	0.511301	41909.000000	1.762692	2.000000
8981.472224	8981.425913	407756.000000	238389.000000	0.536765	40785.000000	1.765589	2.000000
8981.665189	8981.634314	407402.000000	233943.000000	0.554723	40017.000000	1.765773	2.000000
8981.858162	8981.773253	408574.000000	232457.000000	0.563968	39846.000000	1.763683	2.000000
8982.051144	8981.981670	407606.000000	231469.000000	0.565855	39822.000000	1.760026	2.000000
8982.282734	8982.259575	408462.000000	233428.000000	0.559525	40383.000000	1.754465	2.000000
8982.475735	8982.468015	408032.000000	235694.000000	0.548811	40972.000000	1.749645	2.000000
8982.668744	8982.606980	408501.000000	239115.000000	0.535550	41744.000000	1.745389	2.000000
8982.861762	8982.815437	408358.000000	242519.000000	0.521064	42470.000000	1.742282	2.000000
8983.054788	8983.023904	407807.000000	245638.000000	0.506935	43091.000000	1.740545	2.000000
8983.286431	8983.301875	409028.000000	249820.000000	0.493043	43835.000000	1.740308	2.000000
8983.479476	8983.440867	408609.000000	251994.000000	0.483353	44127.000000	1.742333	2.000000
8983.672530	8983.649363	408698.000000	253792.000000	0.476461	44278.000000	1.746027	2.000000
8983.865592	8983.857869	408279.000000	254600.000000	0.472257	44183.000000	1.751354	2.000000
8984.058662	8984.066385	409490.000000	255721.000000	0.470825	44096.000000	1.757718	2.000000
8984.251741	8984.274912	408536.000000	254889.000000	0.471752	43588.000000	1.766046	2.000000
8984.483448	8984.483448	409514.000000	254517.000000	0.475603	43080.000000	1.776309	2.000000
8984.676545	8984.691994	409087.000000	252895.000000	0.480953	42389.000000	1.786085	2.000000
8984.869652	8984.831030	409595.000000	251544.000000	0.487551	41761.000000	1.795655	2.000000
8985.062766	8985.039592	409477.000000	249532.000000	0.495294	41015.000000	1.805649	2.000000
8985.255890	8985.248165	410306.000000	248011.000000	0.503430	40382.000000	1.815089	2.000000
8985.449022	8985.387219	409319.000000	245178.000000	0.512510	39519.000000	1.825203	2.000000
