# Sample I1 = col 7  I2= col 8, mu = ln(I1/I2)
# Energy, Theta, XMU, FLUO, REF, FLUO_RAW, I0, I1, I2, I3
1.204588574218750000e+04 1.554625511169433594e+01 5.281341671943664551e-01 4.632419584338408640e+02 1.465240865945816040e-01 4.408377953699147724e+02 2.499785661697387695e+00 1.474134206771850586e+00 1.273216962814331055e+00 0.000000000000000000e+00
1.204638964843750000e+04 1.554558753967285156e+01 5.283119678497314453e-01 4.861532185651300892e+02 1.463296711444854736e-01 4.625926999009291762e+02 2.498958587646484375e+00 1.473384499549865723e+00 1.272816896438598633e+00 0.000000000000000000e+00
1.204688769531250000e+04 1.554493045806884766e+01 5.282072424888610840e-01 4.849633943418896251e+02 1.463818848133087158e-01 4.614979603950380920e+02 2.498385906219482422e+00 1.473201155662536621e+00 1.272592067718505859e+00 0.000000000000000000e+00
1.204738378906250000e+04 1.554427242279052734e+01 5.285852551460266113e-01 4.653631914705857753e+02 1.463415175676345825e-01 4.431649453452163812e+02 2.497941255569458008e+00 1.472382187843322754e+00 1.271935939788818359e+00 0.000000000000000000e+00
1.204788671875000000e+04 1.554360771179199219e+01 5.285415649414062500e-01 4.809937479506675118e+02 1.464726030826568604e-01 4.571147040413355285e+02 2.498278856277465820e+00 1.472645521163940430e+00 1.271996736526489258e+00 0.000000000000000000e+00
1.204838476562500000e+04 1.554294776916503906e+01 5.287488698959350586e-01 4.819688126631352816e+02 1.463823020458221436e-01 4.583427814571559225e+02 2.498130321502685547e+00 1.472252726554870605e+00 1.271772265434265137e+00 0.000000000000000000e+00
1.204888281250000000e+04 1.554228973388671875e+01 5.288347005844116211e-01 4.711568322684171903e+02 1.463557332754135132e-01 4.479444030549458375e+02 2.498077869415283203e+00 1.472095489501953125e+00 1.271670222282409668e+00 0.000000000000000000e+00
1.204938378906250000e+04 1.554162502288818359e+01 5.287920832633972168e-01 4.650526478665404397e+02 1.461173146963119507e-01 4.432506583469998986e+02 2.497458219528198242e+00 1.471793055534362793e+00 1.271712064743041992e+00 0.000000000000000000e+00
1.204988671875000000e+04 1.554096031188964844e+01 5.289973616600036621e-01 4.590432622940945748e+02 1.466812938451766968e-01 4.364853231795263468e+02 2.497220277786254883e+00 1.471350789070129395e+00 1.270613193511962891e+00 0.000000000000000000e+00
1.205038378906250000e+04 1.554030513763427734e+01 5.293157100677490234e-01 4.825969567548743839e+02 1.459324955940246582e-01 4.590232808564027209e+02 2.496605396270751953e+00 1.470520257949829102e+00 1.270847201347351074e+00 0.000000000000000000e+00
1.205087695312500000e+04 1.553965282440185547e+01 5.292589664459228516e-01 4.981836825222077891e+02 1.460566371679306030e-01 4.741673769071630886e+02 2.497008562088012695e+00 1.470841169357299805e+00 1.270966768264770508e+00 0.000000000000000000e+00
1.205138085937500000e+04 1.553898715972900391e+01 5.291700363159179688e-01 4.498680434698014778e+02 1.463870406150817871e-01 4.282981754983705400e+02 2.495924711227416992e+00 1.470333456993103027e+00 1.270108342170715332e+00 0.000000000000000000e+00
1.205188378906250000e+04 1.553832244873046875e+01 5.292669534683227539e-01 4.812374682844165363e+02 1.466582417488098145e-01 4.575827436134524078e+02 2.495723485946655273e+00 1.470072507858276367e+00 1.269538521766662598e+00 0.000000000000000000e+00
1.205238378906250000e+04 1.553766250610351562e+01 5.294919013977050781e-01 4.806867250347796130e+02 1.461624205112457275e-01 4.570023250074884800e+02 2.494516849517822266e+00 1.469031214714050293e+00 1.269268512725830078e+00 0.000000000000000000e+00
1.205288476562500000e+04 1.553699779510498047e+01 5.296478271484375000e-01 4.716782164860010766e+02 1.461129784584045410e-01 4.481709452976538728e+02 2.494583845138549805e+00 1.468841671943664551e+00 1.269167423248291016e+00 0.000000000000000000e+00
1.205338867187500000e+04 1.553633213043212891e+01 5.298739671707153320e-01 4.845660876347487260e+02 1.460846513509750366e-01 4.609519495456133313e+02 2.494837045669555664e+00 1.468658566474914551e+00 1.269045114517211914e+00 0.000000000000000000e+00
1.205389062500000000e+04 1.553567028045654297e+01 5.295966863632202148e-01 4.682923532318993693e+02 1.464706510305404663e-01 4.454886383886404815e+02 2.493890762329101562e+00 1.468508720397949219e+00 1.268426060676574707e+00 0.000000000000000000e+00
1.205438964843750000e+04 1.553501033782958984e+01 5.296497941017150879e-01 4.569868507699512747e+02 1.463211327791213989e-01 4.351844376244893624e+02 2.493195772171020508e+00 1.468021392822265625e+00 1.268194675445556641e+00 0.000000000000000000e+00
1.205488964843750000e+04 1.553435039520263672e+01 5.296453833580017090e-01 4.827468732634753223e+02 1.465151309967041016e-01 4.589402183940356963e+02 2.492699384689331055e+00 1.467735648155212402e+00 1.267701864242553711e+00 0.000000000000000000e+00
1.205538867187500000e+04 1.553369045257568359e+01 5.301143527030944824e-01 4.711188800211950820e+02 1.462809592485427856e-01 4.478651839514035373e+02 2.491821289062500000e+00 1.466530680656433105e+00 1.266957759857177734e+00 0.000000000000000000e+00
1.205588476562500000e+04 1.553303718566894531e+01 5.302429199218750000e-01 4.821174534793336761e+02 1.465790718793869019e-01 4.588509999635338090e+02 2.491004705429077148e+00 1.465861558914184570e+00 1.266002297401428223e+00 0.000000000000000000e+00
1.205638085937500000e+04 1.553238010406494141e+01 5.302129387855529785e-01 4.773848457195247192e+02 1.461630463600158691e-01 4.535867271107037482e+02 2.486845254898071289e+00 1.463457822799682617e+00 1.264452219009399414e+00 0.000000000000000000e+00
1.205688671875000000e+04 1.553171253204345703e+01 5.308002829551696777e-01 4.871083412019915500e+02 1.460604518651962280e-01 4.637260350831855362e+02 2.479912519454956055e+00 1.458521127700805664e+00 1.260316133499145508e+00 0.000000000000000000e+00
1.205738574218750000e+04 1.553105258941650391e+01 5.303747653961181641e-01 4.766175658032865954e+02 1.466327011585235596e-01 4.530944719859264183e+02 2.478511810302734375e+00 1.458317756652832031e+00 1.259419441223144531e+00 0.000000000000000000e+00
1.205787890625000000e+04 1.553040027618408203e+01 5.305776596069335938e-01 4.890900417056824949e+02 1.457133442163467407e-01 4.649059354948269061e+02 2.482222557067871094e+00 1.460204839706420898e+00 1.262209057807922363e+00 0.000000000000000000e+00
1.205837792968750000e+04 1.552974033355712891e+01 5.307767391204833984e-01 5.048384042128286637e+02 1.461171060800552368e-01 4.797083679049748071e+02 2.489012241363525391e+00 1.463907480239868164e+00 1.264898777008056641e+00 0.000000000000000000e+00
1.205888281250000000e+04 1.552907466888427734e+01 5.306209325790405273e-01 4.893746540114887580e+02 1.461545974016189575e-01 4.660929705590900198e+02 2.490919351577758789e+00 1.465257406234741211e+00 1.266017794609069824e+00 0.000000000000000000e+00
1.205938378906250000e+04 1.552841472625732422e+01 5.306333303451538086e-01 4.958369395375457884e+02 1.459374427795410156e-01 4.725669613699370757e+02 2.490652322769165039e+00 1.465082168579101562e+00 1.266141295433044434e+00 0.000000000000000000e+00
1.205988964843750000e+04 1.552774715423583984e+01 5.307173728942871094e-01 4.766040353522701594e+02 1.458649188280105591e-01 4.538217338965581575e+02 2.489964485168457031e+00 1.464554429054260254e+00 1.265776991844177246e+00 0.000000000000000000e+00
1.206039062500000000e+04 1.552708530426025391e+01 5.308849811553955078e-01 4.658495353810413917e+02 1.459591835737228394e-01 4.429547933689638626e+02 2.490096092224121094e+00 1.464386463165283203e+00 1.265512466430664062e+00 0.000000000000000000e+00
1.206088671875000000e+04 1.552643013000488281e+01 5.308218598365783691e-01 4.650461960037702625e+02 1.459666043519973755e-01 4.425472279251933401e+02 2.490129709243774414e+00 1.464498639106750488e+00 1.265600085258483887e+00 0.000000000000000000e+00
1.206138476562500000e+04 1.552577209472656250e+01 5.308018922805786133e-01 4.965423945582328997e+02 1.461060792207717896e-01 4.724156290845502326e+02 2.489333391189575195e+00 1.464059472084045410e+00 1.265044093132019043e+00 0.000000000000000000e+00
1.206188574218750000e+04 1.552511215209960938e+01 5.305485725402832031e-01 4.773011225395472366e+02 1.462340056896209717e-01 4.544241100774074198e+02 2.488864421844482422e+00 1.464154601097106934e+00 1.264964461326599121e+00 0.000000000000000000e+00
1.206238574218750000e+04 1.552445030212402344e+01 5.305547714233398438e-01 4.936633328835251859e+02 1.457964032888412476e-01 4.698639662773319401e+02 2.487954139709472656e+00 1.463609933853149414e+00 1.265047311782836914e+00 0.000000000000000000e+00
1.206288574218750000e+04 1.552379226684570312e+01 5.306180119514465332e-01 4.722954193112176995e+02 1.460455060005187988e-01 4.493491775467227285e+02 2.488042831420898438e+00 1.463569521903991699e+00 1.264697313308715820e+00 0.000000000000000000e+00
1.206338281250000000e+04 1.552313709259033203e+01 5.303661823272705078e-01 4.726015473978054047e+02 1.460039913654327393e-01 4.501775680953372785e+02 2.487907171249389648e+00 1.463858366012573242e+00 1.264999389648437500e+00 0.000000000000000000e+00
1.206388281250000000e+04 1.552247714996337891e+01 5.301460623741149902e-01 4.833545655318261538e+02 1.458690315485000610e-01 4.597851035178762800e+02 2.488118886947631836e+00 1.464305281639099121e+00 1.265556454658508301e+00 0.000000000000000000e+00
1.206438574218750000e+04 1.552181529998779297e+01 5.302360057830810547e-01 4.639572680674216372e+02 1.456540971994400024e-01 4.415364999110282156e+02 2.486770629882812500e+00 1.463380098342895508e+00 1.265028715133666992e+00 0.000000000000000000e+00
1.206488574218750000e+04 1.552115535736083984e+01 5.298874974250793457e-01 4.904646955780944495e+02 1.463346183300018311e-01 4.673542837761811484e+02 2.486336469650268555e+00 1.463634610176086426e+00 1.264387965202331543e+00 0.000000000000000000e+00
1.206538867187500000e+04 1.552048969268798828e+01 5.295623540878295898e-01 5.045748632668386904e+02 1.456472873687744141e-01 4.791508623037994994e+02 2.485647201538085938e+00 1.463704824447631836e+00 1.265318036079406738e+00 0.000000000000000000e+00
1.206588769531250000e+04 1.551983261108398438e+01 5.296363234519958496e-01 4.919721482872170100e+02 1.456685215234756470e-01 4.678939995123441804e+02 2.485605716705322266e+00 1.463572025299072266e+00 1.265176296234130859e+00 0.000000000000000000e+00
1.206638183593750000e+04 1.551918029785156250e+01 5.295404195785522461e-01 4.959080119845440322e+02 1.456809937953948975e-01 4.672352910585456129e+02 2.484829425811767578e+00 1.463255286216735840e+00 1.264886736869812012e+00 0.000000000000000000e+00
1.206687988281250000e+04 1.551852512359619141e+01 5.292671322822570801e-01 5.135552766814353163e+02 1.461064964532852173e-01 4.882861077517540025e+02 2.484199285507202148e+00 1.463284134864807129e+00 1.264373540878295898e+00 0.000000000000000000e+00
1.206737988281250000e+04 1.551786518096923828e+01 5.292621254920959473e-01 4.927062896889924559e+02 1.459281742572784424e-01 4.686462254941204151e+02 2.483749866485595703e+00 1.463026642799377441e+00 1.264376521110534668e+00 0.000000000000000000e+00
1.206788378906250000e+04 1.551720046997070312e+01 5.288912057876586914e-01 4.776592383072945722e+02 1.457628160715103149e-01 4.551128591785704884e+02 2.482900619506835938e+00 1.463068962097167969e+00 1.264622211456298828e+00 0.000000000000000000e+00
1.206838671875000000e+04 1.551653957366943359e+01 5.291097760200500488e-01 4.742268295981823485e+02 1.454655975103378296e-01 4.514233919112340914e+02 2.483256340026855469e+00 1.462958812713623047e+00 1.264902949333190918e+00 0.000000000000000000e+00
1.206888769531250000e+04 1.551587772369384766e+01 5.285531282424926758e-01 4.840505404045490536e+02 1.458299905061721802e-01 4.608181983803937669e+02 2.482540845870971680e+00 1.463351607322692871e+00 1.264781594276428223e+00 0.000000000000000000e+00
1.206939062500000000e+04 1.551521492004394531e+01 5.285494923591613770e-01 4.646418696146589582e+02 1.455988585948944092e-01 4.423225242819713685e+02 2.482351541519165039e+00 1.463245391845703125e+00 1.264982104301452637e+00 0.000000000000000000e+00
1.206988769531250000e+04 1.551455974578857422e+01 5.289848446846008301e-01 4.944253757888116638e+02 1.455626785755157471e-01 4.702261462977691622e+02 2.481784582138061523e+00 1.462274432182312012e+00 1.264188408851623535e+00 0.000000000000000000e+00
1.207038769531250000e+04 1.551390266418457031e+01 5.281506180763244629e-01 4.528533162430812808e+02 1.459737122058868408e-01 4.315287579874759558e+02 2.481873989105224609e+00 1.463547468185424805e+00 1.264769077301025391e+00 0.000000000000000000e+00
1.207089062500000000e+04 1.551323986053466797e+01 5.280772447586059570e-01 4.824405094683827997e+02 1.457888782024383545e-01 4.594700731307382284e+02 2.481119155883789062e+00 1.463209748268127441e+00 1.264710903167724609e+00 0.000000000000000000e+00
1.207138671875000000e+04 1.551258468627929688e+01 5.281634330749511719e-01 4.936676030148337873e+02 1.451809853315353394e-01 4.699381063214927963e+02 2.481177806854248047e+00 1.463118195533752441e+00 1.265400886535644531e+00 0.000000000000000000e+00
1.207188183593750000e+04 1.551193237304687500e+01 5.276476740837097168e-01 4.805995533712783754e+02 1.460703313350677490e-01 4.568735460678167328e+02 2.479898452758789062e+00 1.463118195533752441e+00 1.264275908470153809e+00 0.000000000000000000e+00
1.207237890625000000e+04 1.551127719879150391e+01 5.274915099143981934e-01 4.953901965211879315e+02 1.459423899650573730e-01 4.714445687363284492e+02 2.479612827301025391e+00 1.463178157806396484e+00 1.264489531517028809e+00 0.000000000000000000e+00
1.207288378906250000e+04 1.551061534881591797e+01 5.274748802185058594e-01 4.763390150134455325e+02 1.453680843114852905e-01 4.532295937226940055e+02 2.479979276657104492e+00 1.463418841361999512e+00 1.265424013137817383e+00 0.000000000000000000e+00
1.207338671875000000e+04 1.550995254516601562e+01 5.272346138954162598e-01 4.930100674902486730e+02 1.455769091844558716e-01 4.694628823748879540e+02 2.479429244995117188e+00 1.463445782661437988e+00 1.265183091163635254e+00 0.000000000000000000e+00
1.207388378906250000e+04 1.550929737091064453e+01 5.273169875144958496e-01 4.674696815259839582e+02 1.454664170742034912e-01 4.449164484792565872e+02 2.479117155075073242e+00 1.463141083717346191e+00 1.265059471130371094e+00 0.000000000000000000e+00
1.207438281250000000e+04 1.550864028930664062e+01 5.270242094993591309e-01 4.622518606010549433e+02 1.454608589410781860e-01 4.405641238490594560e+02 2.478640317916870117e+00 1.463287949562072754e+00 1.265193462371826172e+00 0.000000000000000000e+00
1.207488476562500000e+04 1.550797748565673828e+01 5.269159674644470215e-01 5.076545824045517179e+02 1.454526036977767944e-01 4.838595938788371313e+02 2.477991580963134766e+00 1.463063359260559082e+00 1.265009760856628418e+00 0.000000000000000000e+00
1.207538867187500000e+04 1.550731468200683594e+01 5.264818668365478516e-01 4.628533394385689803e+02 1.456132829189300537e-01 4.410969786650227320e+02 2.477913141250610352e+00 1.463652253150939941e+00 1.265315651893615723e+00 0.000000000000000000e+00
1.207588476562500000e+04 1.550666046142578125e+01 5.264444947242736816e-01 4.890089733143494755e+02 1.453780829906463623e-01 4.652812211606475330e+02 2.478071212768554688e+00 1.463800311088562012e+00 1.265741229057312012e+00 0.000000000000000000e+00
1.207638769531250000e+04 1.550599956512451172e+01 5.263246893882751465e-01 4.747832240805759056e+02 1.456791311502456665e-01 4.504472447121920027e+02 2.477537631988525391e+00 1.463660478591918945e+00 1.265239357948303223e+00 0.000000000000000000e+00
1.207688964843750000e+04 1.550533771514892578e+01 5.264272093772888184e-01 4.789662283759350316e+02 1.455763876438140869e-01 4.557798305574479514e+02 2.477073192596435547e+00 1.463236093521118164e+00 1.265002489089965820e+00 0.000000000000000000e+00
1.207738378906250000e+04 1.550468730926513672e+01 5.265352725982666016e-01 4.700108319355791764e+02 1.448208838701248169e-01 4.473630977357826168e+02 2.476735353469848633e+00 1.462878465652465820e+00 1.265649199485778809e+00 0.000000000000000000e+00
1.207788281250000000e+04 1.550403022766113281e+01 5.261718630790710449e-01 4.935372795403428086e+02 1.459189057350158691e-01 4.701914895604652429e+02 2.475587129592895508e+00 1.462731719017028809e+00 1.264133453369140625e+00 0.000000000000000000e+00
1.207838378906250000e+04 1.550337028503417969e+01 5.260119438171386719e-01 4.563510020511786252e+02 1.452883034944534302e-01 4.342837945401070101e+02 2.475339889526367188e+00 1.462819576263427734e+00 1.265006780624389648e+00 0.000000000000000000e+00
1.207888281250000000e+04 1.550271511077880859e+01 5.255166292190551758e-01 4.709007478595574980e+02 1.452676802873611450e-01 4.472944178735326091e+02 2.474879980087280273e+00 1.463272333145141602e+00 1.265424370765686035e+00 0.000000000000000000e+00
1.207938574218750000e+04 1.550205516815185547e+01 5.253448486328125000e-01 4.932722787237881903e+02 1.453601568937301636e-01 4.686469333266035733e+02 2.475210905075073242e+00 1.463719367980957031e+00 1.265694022178649902e+00 0.000000000000000000e+00
1.207988085937500000e+04 1.550140285491943359e+01 5.249205231666564941e-01 4.652100667848264379e+02 1.456435918807983398e-01 4.414678100683477169e+02 2.473566532135009766e+00 1.463367819786071777e+00 1.265031337738037109e+00 0.000000000000000000e+00
1.208037890625000000e+04 1.550074768066406250e+01 5.246295928955078125e-01 4.792314235531874829e+02 1.455036252737045288e-01 4.564101754088022176e+02 2.473652124404907227e+00 1.463844299316406250e+00 1.265620350837707520e+00 0.000000000000000000e+00
1.208088281250000000e+04 1.550008487701416016e+01 5.244107842445373535e-01 5.108032625378563694e+02 1.454633325338363647e-01 4.856530559494717636e+02 2.472958803176879883e+00 1.463754177093505859e+00 1.265593528747558594e+00 0.000000000000000000e+00
1.208138183593750000e+04 1.549942779541015625e+01 5.247449278831481934e-01 5.086960195296300071e+02 1.454911530017852783e-01 4.844868772933400010e+02 2.472719192504882812e+00 1.463123440742492676e+00 1.265012979507446289e+00 0.000000000000000000e+00
1.208188476562500000e+04 1.549876785278320312e+01 5.244641304016113281e-01 4.870049892383320298e+02 1.452165544033050537e-01 4.635344042251142582e+02 2.472308397293090820e+00 1.463291168212890625e+00 1.265505433082580566e+00 0.000000000000000000e+00
1.208238574218750000e+04 1.549810791015625000e+01 5.239502191543579102e-01 4.831666950229500230e+02 1.451012790203094482e-01 4.603621804405402145e+02 2.471966743469238281e+00 1.463841080665588379e+00 1.266126871109008789e+00 0.000000000000000000e+00
1.208288671875000000e+04 1.549744987487792969e+01 5.237442255020141602e-01 4.938806183419849276e+02 1.453346908092498779e-01 4.692692634918975614e+02 2.471928358078002930e+00 1.464119911193847656e+00 1.266072511672973633e+00 0.000000000000000000e+00
1.208338183593750000e+04 1.549679756164550781e+01 5.232819914817810059e-01 4.943973567328288254e+02 1.456355452537536621e-01 4.705163370688672444e+02 2.471752643585205078e+00 1.464692711830139160e+00 1.266186833381652832e+00 0.000000000000000000e+00
1.208388378906250000e+04 1.549613761901855469e+01 5.228089094161987305e-01 4.732186946058522494e+02 1.456768661737442017e-01 4.507767429937905490e+02 2.471289873123168945e+00 1.465111374855041504e+00 1.266496419906616211e+00 0.000000000000000000e+00
1.208439062500000000e+04 1.549547290802001953e+01 5.225802063941955566e-01 4.678920157119873693e+02 1.446162462234497070e-01 4.456461306645363720e+02 2.470570087432861328e+00 1.465019702911376953e+00 1.267761111259460449e+00 0.000000000000000000e+00
1.208488574218750000e+04 1.549482250213623047e+01 5.220720171928405762e-01 4.722081878832455004e+02 1.457826942205429077e-01 4.485345002162425203e+02 2.470267057418823242e+00 1.465584635734558105e+00 1.266771435737609863e+00 0.000000000000000000e+00
1.208537597656250000e+04 1.549417781829833984e+01 5.215430855751037598e-01 5.049287987790151533e+02 1.452299505472183228e-01 4.814021628130412296e+02 2.469868421554565430e+00 1.466123461723327637e+00 1.267937898635864258e+00 0.000000000000000000e+00
1.208587695312500000e+04 1.549351787567138672e+01 5.212284326553344727e-01 4.969679466024398380e+02 1.453949958086013794e-01 4.725567070624101689e+02 2.469544887542724609e+00 1.466392755508422852e+00 1.267961502075195312e+00 0.000000000000000000e+00
1.208638281250000000e+04 1.549285221099853516e+01 5.208252668380737305e-01 4.685187194078195034e+02 1.452708840370178223e-01 4.459395843929551120e+02 2.468944311141967773e+00 1.466627240180969238e+00 1.268321633338928223e+00 0.000000000000000000e+00
1.208687988281250000e+04 1.549219989776611328e+01 5.206335783004760742e-01 4.697714099446517366e+02 1.451765447854995728e-01 4.477376290020237093e+02 2.467963218688964844e+00 1.466325521469116211e+00 1.268180370330810547e+00 0.000000000000000000e+00
1.208737988281250000e+04 1.549154472351074219e+01 5.202105045318603516e-01 4.826507995264762485e+02 1.452076882123947144e-01 4.588771604191279039e+02 2.464711904525756836e+00 1.465013504028320312e+00 1.267006158828735352e+00 0.000000000000000000e+00
1.208787988281250000e+04 1.549088478088378906e+01 5.195892453193664551e-01 4.652815089345832575e+02 1.450307518243789673e-01 4.422227814394111078e+02 2.462559700012207031e+00 1.464643836021423340e+00 1.266910552978515625e+00 0.000000000000000000e+00
1.208838476562500000e+04 1.549022293090820312e+01 5.189621448516845703e-01 5.079494828646058977e+02 1.453213840723037720e-01 4.836890836351256553e+02 2.462325572967529297e+00 1.465423226356506348e+00 1.267216444015502930e+00 0.000000000000000000e+00
1.208888378906250000e+04 1.548956775665283203e+01 5.185462832450866699e-01 4.817215443954376610e+02 1.448191404342651367e-01 4.582044041006179782e+02 2.461783409118652344e+00 1.465709924697875977e+00 1.268101096153259277e+00 0.000000000000000000e+00
1.208938281250000000e+04 1.548891544342041016e+01 5.179226398468017578e-01 4.703870024139667407e+02 1.454485952854156494e-01 4.483903659981417604e+02 2.462140321731567383e+00 1.466836929321289062e+00 1.268277525901794434e+00 0.000000000000000000e+00
1.208988574218750000e+04 1.548825263977050781e+01 5.172699689865112305e-01 4.833606939903087323e+02 1.451826244592666626e-01 4.598139679294924349e+02 2.461865186691284180e+00 1.467630624771118164e+00 1.269301414489746094e+00 0.000000000000000000e+00
1.209038476562500000e+04 1.548759746551513672e+01 5.164688825607299805e-01 4.757688033557269591e+02 1.445282399654388428e-01 4.534890533125670231e+02 2.460919380187988281e+00 1.468242526054382324e+00 1.270661830902099609e+00 0.000000000000000000e+00
1.209088183593750000e+04 1.548694515228271484e+01 5.161223411560058594e-01 4.857508116940625769e+02 1.451194286346435547e-01 4.625609575443882591e+02 2.460216283798217773e+00 1.468331813812255859e+00 1.269988059997558594e+00 0.000000000000000000e+00
1.209138769531250000e+04 1.548628044128417969e+01 5.151256918907165527e-01 4.843039923112605720e+02 1.449948698282241821e-01 4.608275909376549748e+02 2.460790157318115234e+00 1.470138788223266602e+00 1.271709322929382324e+00 0.000000000000000000e+00
1.209189453125000000e+04 1.548561477661132812e+01 5.145863890647888184e-01 4.699078580526675637e+02 1.447839587926864624e-01 4.473521568536359041e+02 2.463383674621582031e+00 1.472482085227966309e+00 1.274005055427551270e+00 0.000000000000000000e+00
1.209239062500000000e+04 1.548496532440185547e+01 5.141882896423339844e-01 4.571909841099980554e+02 1.447301208972930908e-01 4.348121221873720401e+02 2.465432643890380859e+00 1.474293708801269531e+00 1.275641083717346191e+00 0.000000000000000000e+00
1.209288378906250000e+04 1.548431777954101562e+01 5.132698416709899902e-01 4.796321182455257599e+02 1.453419029712677002e-01 4.567291936561380226e+02 2.465355873107910156e+00 1.475602388381958008e+00 1.275992631912231445e+00 0.000000000000000000e+00
1.209338183593750000e+04 1.548366260528564453e+01 5.129746794700622559e-01 4.843319317138854672e+02 1.450573503971099854e-01 4.613462867075580789e+02 2.464526176452636719e+00 1.475541234016418457e+00 1.276302814483642578e+00 0.000000000000000000e+00
1.209388378906250000e+04 1.548300266265869141e+01 5.122911334037780762e-01 5.032054953280216409e+02 1.448070704936981201e-01 4.781043569909778626e+02 2.463897228240966797e+00 1.476173400878906250e+00 1.277169346809387207e+00 0.000000000000000000e+00
1.209438476562500000e+04 1.548234748840332031e+01 5.117294192314147949e-01 4.826372808103543548e+02 1.450458019971847534e-01 4.594347026683381046e+02 2.463897466659545898e+00 1.477002978324890137e+00 1.277581930160522461e+00 0.000000000000000000e+00
1.209487890625000000e+04 1.548169708251953125e+01 5.111539959907531738e-01 4.689772658994133394e+02 1.448371857404708862e-01 4.465141198621668650e+02 2.463527917861938477e+00 1.477631449699401855e+00 1.278392314910888672e+00 0.000000000000000000e+00
1.209538281250000000e+04 1.548103713989257812e+01 5.105804800987243652e-01 4.761414559905848591e+02 1.448834836483001709e-01 4.529906332026251903e+02 2.463627099990844727e+00 1.478538751602172852e+00 1.279118061065673828e+00 0.000000000000000000e+00
1.209588183593750000e+04 1.548038005828857422e+01 5.100231170654296875e-01 4.446577177516743404e+02 1.444157809019088745e-01 4.232123834461957017e+02 2.462120771408081055e+00 1.478458404541015625e+00 1.279646873474121094e+00 0.000000000000000000e+00
1.209637792968750000e+04 1.547973251342773438e+01 5.092232227325439453e-01 4.920295271262986603e+02 1.449052542448043823e-01 4.680200643200434456e+02 2.461432933807373047e+00 1.479228138923645020e+00 1.279686570167541504e+00 0.000000000000000000e+00
1.209687988281250000e+04 1.547907257080078125e+01 5.084402561187744141e-01 5.033477436097982149e+02 1.455733031034469604e-01 4.793556211620537510e+02 2.461637973785400391e+00 1.480510115623474121e+00 1.279940247535705566e+00 0.000000000000000000e+00
1.209738769531250000e+04 1.547840785980224609e+01 5.082597732543945312e-01 4.906462044224086299e+02 1.437219828367233276e-01 4.663263375261173564e+02 2.461795330047607422e+00 1.480872035026550293e+00 1.282625436782836914e+00 0.000000000000000000e+00
1.209788476562500000e+04 1.547775459289550781e+01 5.073913931846618652e-01 4.955929866063297027e+02 1.449360847473144531e-01 4.721759022340813203e+02 2.460947275161743164e+00 1.481647968292236328e+00 1.281740427017211914e+00 0.000000000000000000e+00
1.209838281250000000e+04 1.547710227966308594e+01 5.065716505050659180e-01 5.077850528368777532e+02 1.447378545999526978e-01 4.834827655884055844e+02 2.461308002471923828e+00 1.483080387115478516e+00 1.283234000205993652e+00 0.000000000000000000e+00
1.209888476562500000e+04 1.547644519805908203e+01 5.059383511543273926e-01 4.925798888248058915e+02 1.447273343801498413e-01 4.698278499102178785e+02 2.460475683212280273e+00 1.483518123626708984e+00 1.283626198768615723e+00 0.000000000000000000e+00
1.209938769531250000e+04 1.547578525543212891e+01 5.053662657737731934e-01 4.893272488009955623e+02 1.448414176702499390e-01 4.654595529067342454e+02 2.459934473037719727e+00 1.484040498733520508e+00 1.283931732177734375e+00 0.000000000000000000e+00
1.209988769531250000e+04 1.547513008117675781e+01 5.049687623977661133e-01 5.008358512252633545e+02 1.446112990379333496e-01 4.763904834016188374e+02 2.460166692733764648e+00 1.484770655632019043e+00 1.284859061241149902e+00 0.000000000000000000e+00
1.210038281250000000e+04 1.547447967529296875e+01 5.040979385375976562e-01 4.789938089194362192e+02 1.447407454252243042e-01 4.553964751132572815e+02 2.459395408630371094e+00 1.485598325729370117e+00 1.285408854484558105e+00 0.000000000000000000e+00
1.210088085937500000e+04 1.547382736206054688e+01 5.032758712768554688e-01 5.206567706152997062e+02 1.446959823369979858e-01 4.958339350971732529e+02 2.458484411239624023e+00 1.486269354820251465e+00 1.286046981811523438e+00 0.000000000000000000e+00
1.210137500000000000e+04 1.547317790985107422e+01 5.029847025871276855e-01 4.625826127650599346e+02 1.447333246469497681e-01 4.404593017201105454e+02 2.458796977996826172e+00 1.486891150474548340e+00 1.286537051200866699e+00 0.000000000000000000e+00
1.210187500000000000e+04 1.547252273559570312e+01 5.024499297142028809e-01 4.692330408375137836e+02 1.445297896862030029e-01 4.449655665703534737e+02 2.458617210388183594e+00 1.487577795982360840e+00 1.287393093109130859e+00 0.000000000000000000e+00
1.210238085937500000e+04 1.547185993194580078e+01 5.022197961807250977e-01 4.397038760615527622e+02 1.447353810071945190e-01 4.181770079795849142e+02 2.458289146423339844e+00 1.487721681594848633e+00 1.287253022193908691e+00 0.000000000000000000e+00
1.210288378906250000e+04 1.547120285034179688e+01 5.015040636062622070e-01 4.832816429830741072e+02 1.443702876567840576e-01 4.594523634531086032e+02 2.457273244857788086e+00 1.488171577453613281e+00 1.288112521171569824e+00 0.000000000000000000e+00
1.210338378906250000e+04 1.547054767608642578e+01 5.009192824363708496e-01 4.874407715627061179e+02 1.439925581216812134e-01 4.622974611199333594e+02 2.457292318344116211e+00 1.489053726196289062e+00 1.289363026618957520e+00 0.000000000000000000e+00
